epoch,loss,weight_stage1_L1_loss,weight_stage1_L2_loss,weight_stage2_L1_loss,weight_stage2_L2_loss,weight_stage3_L1_loss,weight_stage3_L2_loss
30,28.575315304542514,34.607395807902016,23.071375211079914,7.1525782744089765,21.752795219421387,6.675230662027995,21.474301020304363,6.587732156117757,18.46899022614404,5.807457486440303,16.804256203117895,5.2798765576974915,16.528651575272313,5.196154795898514
31,28.429896028349187,34.484474182128906,23.02412287394206,7.116267045338948,21.67704900105794,6.6370110511779785,21.387997150421143,6.555796225865682,18.412818203282743,5.79623373506663,16.687238361898142,5.249232512451382,16.38562689269141,5.160161880796335
32,28.43394997492899,34.468464851379395,23.031007448832195,7.115654945373535,21.67145824432373,6.6315139929453535,21.38268534342448,6.547735055287679,18.436072531450677,5.797731427048264,16.69921130059807,5.248083280592001,16.393097202172118,5.158777243861269
33,28.397349881111307,34.46800390879313,23.019381205240887,7.114755789438884,21.667794545491535,6.632745901743571,21.38391129175822,6.549422899881999,18.418071383498937,5.786842591652136,16.680518441803017,5.237179398924598,16.373675269507647,5.1470648060752096
34,28.39639484706301,34.47892411549886,23.024836858113606,7.113312562306722,21.67790349324544,6.634986797968547,21.396625518798828,6.552995681762695,18.4177071689515,5.790759012785662,16.67676771089938,5.238759946166648,16.366587174311746,5.14810737190915
35,28.382808936910426,34.44276078542074,23.011122067769367,7.108614206314087,21.660861015319824,6.621933698654175,21.377024968465168,6.540035963058472,18.406291391613784,5.7888428936314975,16.663743548100822,5.236715742166111,16.35379810404867,5.1458588027237955


# old focal loss
35,29.38353939891906,35.173462867736816,22.85349686940511,6.896635214487712,21.54309304555257,6.428882598876953,21.14026387532552,6.303250233332316,18.865577788943792,5.8808559856963845,17.117416498091103,5.34307092617689,16.68770467832181,5.214361846193354
36,29.235422413220842,35.096034367879234,22.808974583943684,6.886308828989665,21.464527765909832,6.424702405929565,21.048335552215576,6.299304723739624,18.79086782266858,5.854994938400421,17.028906299414412,5.31296551827346,16.58329596990936,5.181396108932877
37,29.195853746817615,35.16472307840983,22.824290593465168,6.88955553372701,21.526219209035236,6.429452657699585,21.163697719573975,6.309419949849446,18.765721059472153,5.852958113798063,16.999384292344725,5.309423578009289,16.546942824267028,5.1749510140234
38,29.164245097479025,35.1334425608317,22.826030731201172,6.894628206888835,21.515010515848797,6.429816325505574,21.10201597213745,6.302028576533,18.75507701377248,5.846904369707549,16.98275492719476,5.303069658900083,16.526663313043283,5.16826011111053
39,29.108338872362886,35.112738291422524,22.81828212738037,6.883886257807414,21.499194145202637,6.426354805628459,21.09177827835083,6.301204363505046,18.720937999586887,5.838870669008047,16.94440676005224,5.293130961884843,16.4836657926347,5.157685306642172
40,29.10219038102743,35.135721842447914,22.844800631205242,6.8985856374104815,21.508849302927654,6.433181285858154,21.093929290771484,6.3060840765635175,18.707991112099123,5.8400682794883645,16.935218242172603,5.29566371712428,16.474388405676926,5.15920215058834
41,29.025054410760184,35.107617696126304,22.823318481445312,6.887874364852905,21.495999018351238,6.422711372375488,21.093510627746582,6.299242734909058,18.662102614535257,5.827375016313918,16.886968838497157,5.279499783772551,16.420046536107833,5.14136948215499
42,29.008258805734492,35.10496520996094,22.81873321533203,6.888351599375407,21.497419993082683,6.422915697097778,21.087208429972332,6.299051443735759,18.65065961940417,5.823473923853849,16.872743379308822,5.277260311434654,16.404979689100358,5.13943155530994
43,29.064680749752345,35.082780838012695,22.79962921142578,6.886015017827352,21.474217414855957,6.4196053345998125,21.07236321767171,6.29532249768575,18.71724069712308,5.828128658755402,16.934572031500938,5.281462482516846,16.463259505270717,5.143518459513429
44,29.036546693307734,35.069145838419594,22.792853991190594,6.883222500483195,21.463818709055584,6.417409340540568,21.05932855606079,6.293402115503947,18.68342076541485,5.8276580295515,16.901833631159814,5.280186414002477,16.4318888114003,5.141779873099583
25,40.97331349989947,43.74790891011556,36.26499716440836,6.922763506571452,32.25635846455892,6.449172258377075,31.375340461730957,6.32502023379008,35.9234176239472,6.413024152235335,30.21920843398914,5.832894136610258,28.98186228755717,5.698926397199475
26,40.04654763595333,43.72632726033529,35.89100933074951,6.945366621017456,32.19205888112386,6.47288711865743,31.381999651590984,6.350716749827067,34.31488847410276,6.37316263148722,29.253901261770082,5.789013021490601,28.081374738213416,5.649881849420235
27,39.8361887591652,43.512155532836914,35.634459813435875,6.923960049947103,31.994986216227215,6.453488985697429,31.180119196573894,6.3267585436503095,33.94720322533752,6.371617712276302,29.037555382338276,5.781695997013765,27.865140268948856,5.638250894212305
25,34.39039120775588,37.69810708363851,26.840084393819172,6.880605459213257,24.72767225901286,6.409151474634807,24.22844664255778,6.301819483439128,25.14777355504424,6.392123842299059,22.0144790971682,5.805793160699933,21.389410237585647,5.670578558901523
26,33.99962776193631,37.84907086690267,26.838789621988933,6.908408006032308,24.80361843109131,6.4588297208150225,24.357513109842937,6.341013113657634,24.605829327694316,6.355290923995876,21.69214028416945,5.76237671903436,21.067509908998414,5.621056043639201
27,33.87272463143245,37.750733375549316,26.728084246317547,6.895402828852336,24.72986348470052,6.445744355519612,24.274514198303223,6.3295901616414385,24.477924879262684,6.3422142613068395,21.59989792080188,5.745105496037738,20.963053430932035,5.599901187404972
28,33.756510794476064,37.66668097178141,26.67298984527588,6.897696574529012,24.66896120707194,6.440080563227336,24.15717315673828,6.316988865534465,24.36779962284246,6.328602083872197,21.510318968322906,5.729170256711366,20.863974198829546,5.582307230814527
29,33.70822063727731,37.64039293924967,26.64903672536214,6.891338427861531,24.660175641377766,6.433301289876302,24.153690656026203,6.309829552968343,24.32265987563342,6.323559750006703,21.481276492571205,5.721045197473748,20.83014522858048,5.572894727721232
30,33.65887014701757,37.602149645487465,26.61630344390869,6.878652811050415,24.641170183817547,6.419668436050415,24.151132583618164,6.302852630615234,24.279334647664438,6.319924108734417,21.439852826496836,5.715478628955884,20.784337231871184,5.566160385122287
31,33.58692716997168,37.5985434850057,26.6244322458903,6.879196564356486,24.645785331726074,6.41969617207845,24.15336545308431,6.296128114064534,24.236141721178804,6.310004674627426,21.390704195788864,5.703439380827177,20.721361470132955,5.551691100594398
32,33.5639430622583,37.59015687306722,26.624439875284832,6.879348595937093,24.637824376424152,6.418589433034261,24.134188652038574,6.297499577204387,24.222878728969224,6.303885475535864,21.38116069621825,5.69678206652664,20.711148680494784,5.5457386929938135
33,33.52532053578631,37.56933116912842,26.607561429341633,6.87623659769694,24.626635551452637,6.413646936416626,24.13015333811442,6.289753834406535,24.179974032224195,6.300522232294381,21.342689581478343,5.693424730097994,20.674608127703802,5.541493665053042
34,33.56531206543962,37.595435778299965,26.619741757710774,6.877646287282308,24.6526034673055,6.415770212809245,24.161959330240887,6.294272343317668,24.209203523389984,6.308215107756651,21.372472530789906,5.701665651335734,20.70264983505421,5.549278726028709
35,33.55161132096349,37.58430258433024,26.622203191121418,6.878276983896892,24.643017450968426,6.41647744178772,24.1391019821167,6.292357921600342,24.210002644936342,6.305839160685247,21.364220558806267,5.698225792835889,20.692277920261045,5.5453984831689445
36,33.52764872382669,37.58316294352213,26.620688438415527,6.877940654754639,24.638439814249676,6.418524742126465,24.13011646270752,6.294530630111694,24.185500249755247,6.301091586782577,21.34703391556149,5.693520975650028,20.676864124627524,5.54169873182705
37,33.55940850154032,37.591864267985024,26.63054021199544,6.87827452023824,24.649448076883953,6.418301343917847,24.143505096435547,6.294482469558716,24.219506354206644,6.3047368083638755,21.3781310075514,5.697614560228713,20.705821392025907,5.5450466246121515
38,33.568810448389925,37.59891446431478,26.633084932963055,6.880617380142212,24.649915377298992,6.421170473098755,24.14778709411621,6.2963630358378095,24.217011663463147,6.310014358658964,21.378170031570225,5.70214357029959,20.705379042547843,5.549020811135837
34,31.377058486388446,35.11738548278809,23.047613906860352,6.871136474609375,21.536342430114747,6.407040357589722,21.089756584167482,6.281274700164795,20.784524193394468,6.319478841399459,18.564635487353346,5.7134442807819505,18.01411850798341,5.564130524251152
35,31.16738310287077,35.08315544128418,22.955309295654295,6.863990116119385,21.510787773132325,6.4027852535247805,21.078473854064942,6.282653665542602,20.424321917736986,6.309038397713659,18.35410952689806,5.701149116446214,17.82863535928311,5.551052490344954


# resnet focal loss
0,58.85602458897332,50.24318790435791,26.074271202087402,8.260400831699371,24.869051694869995,7.792339086532593,24.566056489944458,7.726951837539673,29.92795715114332,9.89942826516255,28.58685206679473,9.427081171875244,28.269735012619698,9.363845490053457
1,50.17954227262656,47.968958377838135,24.876880288124084,7.774199366569519,23.80913543701172,7.413380444049835,23.52772808074951,7.330824792385101,25.4800547432508,8.412193534084926,24.21212623135586,7.977583642382119,23.951579194189215,7.900511758538499
2,47.60890297628089,46.461872577667236,23.926065325737,7.516258776187897,23.037323832511902,7.169381201267242,22.812468647956848,7.099817872047424,24.126748622012798,7.951055265590101,22.94870545456397,7.538967726466462,22.71786345660233,7.451918631971097
3,46.028456376655896,45.757546186447144,23.548635244369507,7.376086115837097,22.686972618103027,7.0516676902771,22.462015986442566,6.99256706237793,23.293260131877187,7.665104346557956,22.172030758084322,7.268497242658292,21.95876980400773,7.191628403027725
5,43.98428989650251,44.286720275878906,22.80187702178955,7.092640817165375,22.039658665657043,6.790704429149628,21.808467388153076,6.731196761131287,22.236466498292824,7.297002067936388,21.17715410084356,6.924461611949018,20.978538800202514,6.847422143292991
6,43.25836740172191,43.900527000427246,22.591105937957764,7.007010757923126,21.781912088394165,6.751438915729523,21.59404945373535,6.6984158754348755,21.86175061608965,7.169657339417653,20.82186625182366,6.7997617771208265,20.630268030277385,6.728644690754225
7,42.61918810782167,43.66002106666565,22.527055859565735,6.962083041667938,21.776111006736755,6.673299670219421,21.574939727783203,6.612031042575836,21.5364580175425,7.056104593005808,20.511257103456703,6.695481250607877,20.323610995739138,6.6230860445849835
8,42.06324663112581,43.21510934829712,22.206780791282654,6.904843091964722,21.462873458862305,6.6386377811431885,21.290326595306396,6.56759786605835,21.25984128093452,6.956304472448542,20.243635563932518,6.602695648126904,20.058539815649873,6.531118431041658
9,41.660367545959325,43.09252047538757,22.177675127983093,6.893447279930115,21.43580675125122,6.605253875255585,21.21081852912903,6.538371562957764,21.06266034370334,6.881889663126453,20.055267695479266,6.534548905500183,19.875698310926907,6.463332849117962
10,41.18738678086983,42.735567808151245,21.98420488834381,6.825890421867371,21.196303248405457,6.561532139778137,21.013845324516296,6.5066686272621155,20.821646674136712,6.8026299308575195,19.823410409805916,6.456702422799709,19.64314927298592,6.386036518195843
11,40.150815843819714,42.01812505722046,21.72374176979065,6.706331014633179,20.87834119796753,6.4333579540252686,20.698752999305725,6.358254253864288,20.366141367206872,6.643333577613235,19.30696119343609,6.280584754731877,19.105065098847682,6.203747986076257
12,39.74426161942121,41.769137144088745,21.501540660858154,6.694705247879028,20.715314626693726,6.4111469984054565,20.521656274795532,6.344867825508118,20.17940795349989,6.576468157252647,19.11820722819807,6.214012719938456,18.91548257624573,6.136848068160919
13,39.45250806056073,41.914053440093994,21.542785167694092,6.7104798555374146,20.783968329429626,6.448342263698578,20.61624014377594,6.380480110645294,20.035583960518245,6.530809731353604,18.974402892097835,6.1698432605076565,18.769825049290716,6.092212013974875
14,39.27378017309431,41.607510805130005,21.460559129714966,6.63000875711441,20.682874083518982,6.387547194957733,20.50126600265503,6.3243368268013,19.946758214884106,6.504559366618055,18.885120488664462,6.143520355558796,18.68040138595239,6.065714095132466
15,39.076248031451215,41.45521330833435,21.348815321922302,6.628509044647217,20.601230144500732,6.365548193454742,20.409287095069885,6.29986709356308,19.863639891887598,6.468098076334179,18.803683424358802,6.1086996245202805,18.598482117635708,6.030923200598897
16,38.85776901856202,41.24322819709778,21.207512855529785,6.630376219749451,20.434334635734558,6.345167100429535,20.242558121681213,6.272836923599243,19.747238684521708,6.437089574828738,18.686803036897146,6.078057938305721,18.481731096839827,5.999487162400208
17,38.662487819474556,41.19335412979126,21.264281034469604,6.6115864515304565,20.450378894805908,6.322259724140167,20.24472415447235,6.246926367282867,19.663531004356106,6.4018916081179125,18.605137746525994,6.043681174361519,18.398781216521716,5.9643532921898395
18,38.488509167849564,41.35552644729614,21.35113751888275,6.594382166862488,20.62264060974121,6.341602027416229,20.42468762397766,6.2676215171813965,19.582832803905703,6.3725264910750266,18.52421872463998,6.014917445793885,18.318802234312034,5.936272897431981
19,38.33969552487338,41.166611433029175,21.248918056488037,6.5889705419540405,20.47805643081665,6.310486376285553,20.298195123672485,6.2462203204631805,19.508808172269493,6.349710837621235,18.45056310710212,5.993054193785824,18.24260496873592,5.913506760471193
20,38.182342344825635,41.46328687667847,21.36577343940735,6.617717921733856,20.68349051475525,6.344741404056549,20.546286463737488,6.295824974775314,19.445770702125266,6.320518628807129,18.38433479355677,5.965133740799781,18.175786809344554,5.885017885892545
21,37.753298532595196,41.13078594207764,21.25634777545929,6.5835071206092834,20.480436325073242,6.296520888805389,20.301337480545044,6.23918879032135,19.256605945208285,6.260544706784968,18.16165945040115,5.893657023638403,17.938858014848837,5.810522526991955
22,37.64978443339771,41.06017541885376,21.240813851356506,6.574556946754456,20.448817014694214,6.284487694501877,20.264585256576538,6.223684579133987,19.22771701595045,6.241169554212354,18.127587234014314,5.872604305571349,17.90114832191788,5.787933814559023
23,37.51313832878446,40.87132740020752,21.14903497695923,6.542380094528198,20.365283370018005,6.258073061704636,20.179505586624146,6.185869216918945,19.164906135501028,6.219498538522182,18.060005423637882,5.85123841214476,17.832629660582324,5.766436371604681
24,37.48902518509577,40.964959383010864,21.19148349761963,6.545076251029968,20.461225509643555,6.267237216234207,20.270909070968628,6.196091741323471,19.15166355162847,6.218134266641744,18.046618905600234,5.849586078153403,17.817632873200587,5.764591432591653
25,37.34499663985821,40.97230815887451,21.114699602127075,6.5649577379226685,20.403905272483826,6.292530506849289,20.209936380386353,6.2280416786670685,19.09163590226118,6.192338079369255,17.98436327442724,5.823852046757256,17.755169410346554,5.738525807738161
26,37.26828215281678,41.02190327644348,21.1926851272583,6.568431735038757,20.444900035858154,6.298305809497833,20.22826886177063,6.227056950330734,19.060860635950704,6.17869769767804,17.952505811195543,5.811072523277857,17.721691185825577,5.7248472161516455
27,37.11103542642589,40.848525524139404,21.116562366485596,6.545443177223206,20.35316026210785,6.266811102628708,20.152079939842224,6.1937523782253265,18.978971148854882,6.154981039169076,17.87249581471032,5.786940694475919,17.640835999010275,5.700553776695578
28,37.091430637709465,40.85347080230713,21.076048731803894,6.545294940471649,20.38318908214569,6.2662743628025055,20.179835557937622,6.197658598423004,18.9766078931024,6.152345686470646,17.868133967525253,5.782569059095814,17.63533865455441,5.696279442210077
29,37.0001821254414,40.885857582092285,21.16335391998291,6.5356943011283875,20.423601627349854,6.25771176815033,20.21540594100952,6.19753098487854,18.934445865067378,6.136758632071743,17.82695015516575,5.768236225731238,17.593352077768284,5.6806526236597135
30,36.95462705881824,40.84583640098572,21.097860097885132,6.534930884838104,20.363759994506836,6.263610601425171,20.16121768951416,6.2157686948776245,18.91162329881154,6.131115987771599,17.800911940237402,5.7627920620337365,17.56552432143884,5.675344936552647
31,36.720322183479915,40.75773882865906,21.07387673854828,6.517605543136597,20.330564379692078,6.253981858491898,20.12910783290863,6.187421888113022,18.809807921391656,6.097431587418605,17.684257109546166,5.7229979864635325,17.439782607445586,5.632584781182686
32,36.68478631075736,40.60743188858032,21.001433491706848,6.502102732658386,20.25584876537323,6.22703692317009,20.05059576034546,6.157489597797394,18.802257598568357,6.092323163436993,17.6659551537605,5.717374924377866,17.41893489293017,5.626214172394217
33,36.6385869021219,40.85493588447571,21.128077030181885,6.54531067609787,20.37979257106781,6.268308788537979,20.17073929309845,6.1995620131492615,18.787806155923178,6.081865688109331,17.657565203007096,5.7064047364363635,17.409071558897715,5.61505221384833
34,36.58376889196357,40.648587465286255,21.010826230049133,6.519673585891724,20.26228439807892,6.24489814043045,20.040879011154175,6.166173696517944,18.754074517564387,6.077065084140015,17.618335312540452,5.701652382152482,17.368807587759182,5.609997633890863
35,36.518582983402716,40.66542673110962,21.055502891540527,6.518753349781036,20.271933436393738,6.244913458824158,20.05191218852997,6.164406776428223,18.725263680178116,6.06706419404526,17.58751136568197,5.690964725526467,17.336738992797216,5.598386667898573
36,36.52482039841548,40.771578311920166,21.072778582572937,6.522366225719452,20.332149624824524,6.2620889544487,20.143630266189575,6.195629715919495,18.72818530345851,6.069420681746426,17.590727024475573,5.692443473796439,17.33953190480035,5.600139011274971
37,36.441108108951326,40.8290753364563,21.086177825927734,6.532849371433258,20.382639408111572,6.271063655614853,20.19301974773407,6.198005676269531,18.69332121465986,6.052993442757301,17.558129604310572,5.676931000347848,17.306238626641274,5.584087638889354
38,36.40819634004836,40.71739673614502,21.075902223587036,6.514829218387604,20.3396178483963,6.24031138420105,20.12276542186737,6.17832139134407,18.677683546106767,6.049576519344346,17.536348322844287,5.673555675534472,17.282668460499156,5.580358624458313
39,36.37069235279601,40.62406396865845,21.02650809288025,6.501228511333466,20.267624258995056,6.234662264585495,20.05280590057373,6.169999450445175,18.664286086976553,6.042692171223984,17.52205342906544,5.666666195685738,17.26843267313996,5.572614842288056
40,36.30855257892112,40.677717447280884,21.037644386291504,6.521192729473114,20.29856836795807,6.243824809789658,20.083182096481323,6.172343134880066,18.638489319316665,6.032405448666466,17.496345248468696,5.654636671937462,17.24182267813478,5.560817700412018
41,36.28200121388036,40.582985162734985,21.00764012336731,6.503771543502808,20.2473064661026,6.227913826704025,20.036365509033203,6.1549510061740875,18.638233687049826,6.027629852438145,17.489788071269935,5.648194787022014,17.229864769379137,5.553352761325905
42,36.19229778386041,40.65351366996765,21.005762696266174,6.513393402099609,20.283177256584167,6.242386728525162,20.079418420791626,6.177002996206284,18.586288279707926,6.016195271795255,17.43425212500331,5.6372730057861125,17.173218397698882,5.542035030946285
43,36.22571947481998,40.720698595047,21.072539806365967,6.522449254989624,20.326489806175232,6.255320817232132,20.10056233406067,6.1796896159648895,18.61043943459385,6.020960070583693,17.45929527435486,5.640076483923958,17.197002481736323,5.5448069865101095
44,36.13637204069016,40.6736741065979,21.054729223251343,6.514521896839142,20.295232892036438,6.2452598214149475,20.081290364265442,6.174545705318451,18.558231227723514,6.0101470830300165,17.405195561608746,5.62850940155897,17.14247455012574,5.53264505442114
45,36.141735141450134,40.71540069580078,21.054385781288147,6.511304795742035,20.315073132514954,6.257295101881027,20.103775024414062,6.194611310958862,18.566158523643594,6.0083797823967435,17.415150010495076,5.627987234364236,17.15225736627972,5.532237960521727
46,36.16479048387117,40.69678807258606,21.034857630729675,6.516419768333435,20.31500220298767,6.250448077917099,20.111531257629395,6.182821273803711,18.593206476678265,6.009301608115805,17.438563193709648,5.627927182099797,17.174225291014196,5.531428600197847


# resnet l2 loss
0,128.0152275351271,128.3984146118164,58.776870250701904,23.512596130371094,57.39343738555908,22.855465173721313,57.083463191986084,22.73560607433319,57.70184917549253,24.137243402066304,55.81712928064642,23.166293876573093,55.44809898014397,22.972564293567686
1,126.29262749118523,128.58395195007324,58.64137077331543,23.540393590927124,57.350099086761475,22.884572505950928,56.96437692642212,22.784346222877502,56.90191255553417,23.585953532193344,55.171391770130256,22.801968665422798,54.78079647038238,22.645354325932697
2,125.12598429577896,128.59504508972168,58.535168170928955,23.518320083618164,57.330997943878174,22.89520764350891,56.95169496536255,22.741724252700806,56.436999869050624,23.30260132463827,54.67847287182241,22.534203197080515,54.26719719188233,22.377337988348163
3,123.79303143202996,127.85972595214844,58.606379985809326,23.23176097869873,57.22265625,22.6396746635437,56.91116285324097,22.500306010246277,55.86313538251517,23.028971788928086,54.085887053798665,22.257498585132296,53.66154478567335,22.09590594540322
4,122.73443899127928,124.81093215942383,57.29020118713379,22.724615573883057,55.93422174453735,22.022175312042236,55.586711406707764,21.832419753074646,55.43662117746862,22.80671781036536,53.631971999746256,22.032755759891913,53.199243411475486,21.869417657840714
5,121.59413461223048,125.24781131744385,57.4220290184021,22.783378839492798,56.03999423980713,22.105209946632385,55.71597862243652,21.965054631233215,54.9407810750464,22.5802533883403,53.113137548047156,21.809097842116046,52.6716817722924,21.646380573833376
6,120.80854091560263,124.50072288513184,56.957937240600586,22.632409811019897,55.572025775909424,22.010195016860962,55.28661870956421,21.886106848716736,54.639303024072,22.412845189159853,52.798297530324355,21.63931141159369,52.35102547442001,21.474524239611522
7,119.94316981647508,124.61416530609131,57.16919994354248,22.599994897842407,55.88856506347656,21.94743049144745,55.602341651916504,21.788534998893738,54.30146542825267,22.231202647263018,52.44137892037523,21.45996792124518,51.99120755705491,21.293561665592645
8,119.1250596220225,124.0814561843872,56.89959383010864,22.53469753265381,55.443825244903564,21.890073776245117,55.0873589515686,21.768200993537903,53.96946955739282,22.067819558289894,52.08992764584102,21.296291037182545,51.63134542846374,21.12761182387829
9,118.56230969900697,124.38052558898926,56.8784499168396,22.548368096351624,55.63545227050781,21.961814761161804,55.32678031921387,21.828715562820435,53.76448848603676,21.948486558236645,51.87430631212106,21.172706763649828,51.41286668941695,21.002974717579797
10,117.92656812641111,123.58724308013916,56.465054988861084,22.46364164352417,55.22946071624756,21.82849955558777,54.82454538345337,21.68178391456604,53.506538567564036,21.8194603553332,51.59940482045251,21.04801460777133,51.13003289303304,20.878147014866936
11,115.55866423252826,122.90436458587646,56.129937171936035,22.370965361595154,54.74349117279053,21.75894546508789,54.36390781402588,21.604984879493713,52.625393751386554,21.396220493087494,50.57243758313504,20.58267649947332,50.056649423094335,20.39670347069376
12,114.81909643042599,121.78278064727783,55.82521915435791,22.112624883651733,54.46561813354492,21.47646474838257,54.06175088882446,21.328144192695618,52.33815477521696,21.256419641856056,50.26879120025818,20.440163242277453,49.744545741037314,20.25224767840763
13,114.39683626363599,121.67568683624268,55.75679683685303,22.091803073883057,54.3177285194397,21.487761616706848,53.96840238571167,21.34087109565735,52.1888598020811,21.17850495358682,50.09730102636836,20.356841519874813,49.564778916111074,20.166204849910773
14,113.890851270212,122.0656042098999,55.84279775619507,22.144031405448914,54.529884815216064,21.574171662330627,54.15853214263916,21.435361623764038,52.00974573304188,21.073800583863477,49.90444322524187,20.254523947757388,49.37071097369761,20.062400661662526
15,113.5337565692845,122.44768333435059,56.214359760284424,22.132522106170654,54.84672689437866,21.58787167072296,54.56093645095825,21.45643937587738,51.898992952462145,21.003377172533494,49.77929611610898,20.177007133787903,49.23503799194042,19.982355392595075
16,113.20991618775538,121.88565444946289,55.83205509185791,22.11517333984375,54.46355438232422,21.528302311897278,54.09685134887695,21.385478377342224,51.755800410657585,20.945631378213548,49.62550088793075,20.123231536825514,49.07548040765068,19.92680691985259
17,112.89712799555022,121.51398086547852,55.71720552444458,22.024372339248657,54.36152219772339,21.45340394973755,54.01646566390991,21.28216779232025,51.6372274365194,20.892789165449468,49.48973765925116,20.06317301831534,48.931535901859085,19.863431055735816
18,112.49734763961627,121.74299716949463,55.70390558242798,22.089118361473083,54.433887004852295,21.518701910972595,54.02024459838867,21.364045023918152,51.481564591682385,20.81372440878181,49.32751696483106,19.985739071654663,48.76589481115437,19.785183527873524
19,112.12415029184314,121.83045482635498,55.75316047668457,22.08631920814514,54.3804292678833,21.542507767677307,53.99101638793945,21.445340275764465,51.34737579642079,20.742500012046012,49.179468585340125,19.91042397964655,48.61317382624591,19.70726258686938
20,111.98899058661654,122.00992012023926,55.798941135406494,22.156978845596313,54.44661903381348,21.58555269241333,54.05824518203735,21.455012917518616,51.27755611153856,20.723202755415873,49.10301358517428,19.89215905885005,48.532658047995,19.688885872871055
21,110.97658723747917,121.96020984649658,55.70818614959717,22.142016887664795,54.38563060760498,21.599010348320007,54.0555157661438,21.464253306388855,50.94614675343872,20.537911792445,48.69414004737203,19.683698152512324,48.0860859794907,19.47083351389618
22,110.6431575724732,121.52108001708984,55.768171310424805,22.016443967819214,54.36758232116699,21.447176098823547,53.993950843811035,21.31432557106018,50.83156667655117,20.47491646748712,48.55621944736088,19.619418837807395,47.93903086115753,19.403309728701114
23,110.4974335978687,121.82996940612793,55.901142597198486,22.056037545204163,54.55788993835449,21.498728394508362,54.17862129211426,21.36735773086548,50.77980979862908,20.449167363682793,48.49962588124243,19.590303781942506,47.882578207771445,19.37237438813753
24,110.27702705832448,120.73154544830322,55.44255256652832,21.864920258522034,53.98716354370117,21.317394375801086,53.608542919158936,21.17874026298523,50.72885662181214,20.398792691358718,48.43895276298416,19.538579781531904,47.81350213563772,19.31884340730055
25,110.06799886548428,121.48328113555908,55.706961154937744,22.008562326431274,54.275124073028564,21.495776295661926,53.86780643463135,21.341934084892273,50.60871516660447,20.37076682284397,48.31540778087147,19.512838374150483,47.68501821899108,19.291686306679587
26,109.89997525534059,121.00774574279785,55.64707040786743,21.905081868171692,54.16290807723999,21.348636031150818,53.79512119293213,21.202441573143005,50.562636645068444,20.335501688024163,48.26243018722076,19.47394353311254,47.63059488792251,19.252863217316772
27,109.87716145605195,121.5850019454956,55.74167346954346,22.038716316223145,54.343631744384766,21.498073935508728,53.948392391204834,21.35735857486725,50.57195631102844,20.336144979543384,48.25142377235434,19.46854942896197,47.615715598601746,19.243955965466053
28,109.62397981520697,121.78785514831543,55.79761838912964,22.09876310825348,54.43885612487793,21.535649299621582,54.014995098114014,21.393298149108887,50.49714098675613,20.277190205570598,48.177042423365926,19.411691663357846,47.5351658130962,19.18665303752381
29,109.4996956911954,121.06004810333252,55.5662145614624,21.924080848693848,54.18264818191528,21.372420072555542,53.81299543380737,21.236510753631592,50.453313917649666,20.25520883372272,48.13181768210353,19.38615482293657,47.486236974053924,19.159176568866588
30,109.34592871538008,121.43977737426758,55.767871379852295,21.982643961906433,54.42128086090088,21.40838134288788,54.07707118988037,21.28978943824768,50.370121793934096,20.238462481347856,48.037346345689905,19.366344007340057,47.385173512307176,19.137898904588827
31,108.82292033062967,121.10757541656494,55.54478359222412,21.967913269996643,54.129130363464355,21.412869691848755,53.70411825180054,21.266621232032776,50.17504992005727,20.147064364429088,47.80772007394897,19.266195615196306,47.13726013337892,19.03345818303803
32,108.79741703838552,121.48552894592285,55.75004291534424,22.02079999446869,54.3474645614624,21.464452028274536,53.93097257614136,21.325801849365234,50.19010625097529,20.136286755012996,47.812935035516134,19.25789583593452,47.138226182545765,19.022569714998024
33,108.63261057311743,121.22442722320557,55.690410137176514,21.972867965698242,54.23876714706421,21.416458129882812,53.80453586578369,21.261260151863098,50.12039828959302,20.1100260135313,47.73418767346255,19.22840837101293,47.05492894497689,18.993226983807876
20,31.775334082019793,35.244340896606445,22.764856338500977,6.869412740071614,21.55185381571452,6.431758721669515,21.186123212178547,6.346027851104736,20.396341929477504,6.374496890367644,18.676879754860202,5.834167031859874,18.333254882898437,5.723798116008391
21,31.559658920899203,35.25331338246664,22.784982681274414,6.885144392649333,21.53101698557536,6.4445481300354,21.195855458577473,6.345398505528768,20.334839375893374,6.351155021999297,18.53532715631516,5.7881048868535006,18.137212965037854,5.666389859573116


# the last time3,35.31668160047333,38.76845486958822,24.638168970743816,7.343410650889079,23.404067993164062,6.869223674138387,23.10441525777181,6.794086615244548,21.97009804365991,6.952048019673288,20.242455853631682,6.357765626141164,19.947376993518244,6.260398958660028
4,34.871581898745156,38.66064961751302,24.554678281148274,7.319960514704387,23.386934916178387,6.865703423817952,23.094456672668457,6.7690285841623945,21.725372688982123,6.852700031885353,20.00171893440708,6.27039181346704,19.698487594808206,6.1729065973051105
5,34.64316928228944,38.4242909749349,24.470394452412922,7.289026657740275,23.2075932820638,6.825168053309123,22.90301291147868,6.746841669082642,21.608309802801713,6.807172375275192,19.888167335540903,6.231378221218888,19.57661098613631,6.132438422038109
6,34.45902279870046,38.26264921824137,24.41818904876709,7.267354488372803,23.110870997111004,6.786074082056682,22.849565823872883,6.714814265569051,21.532147807750448,6.765680697667351,19.810158905550303,6.1970441890123436,19.490106721005503,6.096595161409595
